symbol,company_name,market_cap,latest_volume,cycle,isPurePrediction,release_date,whenInTheDay,end_price(first_available_sell_point),did_end_price_date_calculation_succeed,prediction [%],factor_price_change_list,weight_distribution_list,confidence,actual_price_change [%],digression [%],signComparison(predict/actual),start_price,n_open_price,n_close_price,n_high_price,n_low_price,n+1_open_price,n+1_close_price,n+1_high_price,n+1_low_price,n+2_close_price,n+2_high_price,n+2_low_price,n+3_close_price,n+3_high_price,n+3_low_price,n+4_close_price,n+4_high_price,n+4_low_price,n+5_close_price,n+5_high_price,n+5_low_price,prediction 0 [%],factor_price_change_list_parsed,prediction_by_factor_1,prediction_by_factor_2,prediction_by_factor_3,prediction_by_factor_4,is_false_positive_factor_1,is_false_negative_factor_1,is_false_positive_factor_2,is_false_negative_factor_2,is_false_positive_factor_3,is_false_negative_factor_3,is_false_positive_factor_4,is_false_negative_factor_4,end_price,didWin,didWin_always_buy
SOLV,Solventum Corporation Common Stock,12941366566.0,1529089,3,False,2025-02-27,After market close,80.95,True,7.24,"[12.5, 7.5, -2.0, 10.0]","[0.215, 0.19, 0.235, 0.36]",0.7,-3.68,10.92,+/-,84.04,83.65,83.44,84.7,83.25,80.95,79.75,82.81,77.95,80.16,81.93,78.41,78.99,80.76,78.79,77.83,79.75,77.03,75.74,77.47,74.77,7.24,"[12.5, 7.5, -2.0, 10.0]",12.5,7.5,-2.0,10.0,True,False,True,False,False,False,True,False,80.95,False,False
SONY,Sony Group Corporation American Depositary Shares ,149159311789.0,7759684,1,False,2025-02-13,Before market open,23.26,True,4.33,"[8.5, 5.0, 1.5, 2.5]","[0.265, 0.19, 0.23, 0.315]",0.6,5.87,-1.54,+/+,21.97,23.26,23.19,24.03,23.04,24.11,24.14,24.25,23.94,24.52,24.88,24.41,24.72,24.78,24.52,24.92,24.95,24.72,24.78,25.29,24.7,4.33,"[8.5, 5.0, 1.5, 2.5]",8.5,5.0,1.5,2.5,False,False,False,False,False,False,False,False,23.26,True,True
SOUN,SoundHound AI Inc Class A Common Stock,4392568009.0,92371560,4,False,2025-02-27,After market close,9.35,True,7.72,"[3.5, 12.0, 2.5, 10.0]","[0.17, 0.2, 0.21, 0.42]",0.85,-2.3,10.02,+/-,9.57,10.0,9.21,10.16,9.1,9.35,10.82,10.95,8.96,10.32,11.66,10.12,9.72,10.24,8.91,10.15,10.29,9.35,9.55,10.15,9.24,7.72,"[3.5, 12.0, 2.5, 10.0]",3.5,12.0,2.5,10.0,True,False,True,False,True,False,True,False,9.35,False,False
SSB,SouthState Corporation Common Stock,9316076432.0,885607,4,False,2025-01-23,After market close,103.5,True,3.36,"[8.0, 5.0, -0.5, 0.5]","[0.29, 0.2, 0.21, 0.3]",0.65,4.05,-0.69,+/+,99.47,98.99,98.59,99.99,98.42,103.5,103.67,106.73,101.99,106.21,106.29,103.93,108.33,108.74,105.86,106.54,109.64,105.53,105.95,108.32,104.62,3.36,"[8.0, 5.0, -0.5, 0.5]",8.0,5.0,-0.5,0.5,False,False,False,False,False,True,False,False,103.5,True,True
SO,Southern Company (The) Common Stock,96475053518.0,6666135,5,False,2025-05-01,Before market open,92.44,True,3.0,"[5.2, 4.5, 1.5, 1.5]","[0.26, 0.18, 0.22, 0.34]",0.83,0.6,2.4,+/+,91.89,92.44,91.46,92.44,90.75,91.34,91.05,91.85,90.37,91.05,91.55,90.13,91.22,91.84,90.9,92.11,92.56,90.94,90.31,92.05,90.17,3.0,"[5.2, 4.5, 1.5, 1.5]",5.2,4.5,1.5,1.5,False,False,False,False,False,False,False,False,92.44,True,True
SCCO,Southern Copper Corporation Common Stock,73456130047.0,1381353,4,False,2025-02-11,After market close,91.48,True,7.02,"[5.0, 5.0, -1.5, 15.0]","[0.215, 0.195, 0.235, 0.355]",0.65,-4.88,11.9,+/-,96.17,91.53,91.27,92.76,91.24,91.48,93.42,94.32,91.4,96.97,97.25,92.32,96.4,99.22,95.98,96.56,96.56,94.52,95.52,96.09,94.05,7.02,"[5.0, 5.0, -1.5, 15.0]",5.0,5.0,-1.5,15.0,True,False,True,False,False,False,True,False,91.48,False,False
LUV,Southwest Airlines Company Common Stock,17819703535.0,12507251,5,False,2025-04-24,Before market open,24.65,True,4.85,"[7.5, 5.0, 1.5, 5.0]","[0.26, 0.18, 0.23, 0.33]",0.75,-3.41,8.26,+/-,25.52,24.65,26.46,26.69,24.63,26.38,26.49,26.59,25.89,26.65,27.41,26.26,27.26,27.4,26.5,27.96,28.18,26.61,28.58,28.98,28.14,4.85,"[7.5, 5.0, 1.5, 5.0]",7.5,5.0,1.5,5.0,True,False,True,False,True,False,True,False,24.65,False,False
SR,Spire Inc. Common Stock,4260428134.0,334433,4,False,2025-02-05,Before market open,68.48,True,7.2,"[15.0, 4.5, 1.5, 1.5]","[0.38, 0.19, 0.19, 0.24]",0.77,-3.62,10.82,+/-,71.05,68.48,71.22,71.87,68.48,72.29,72.27,73.49,71.99,71.38,72.28,71.27,71.88,72.1,71.18,72.95,72.97,71.6,72.97,73.15,71.92,7.2,"[15.0, 4.5, 1.5, 1.5]",15.0,4.5,1.5,1.5,True,False,True,False,True,False,True,False,68.48,False,False
SPOT,Spotify Technology S.A. Ordinary Shares,126548647551.0,3746451,4,False,2025-02-04,Before market open,595.99,True,6.31,"[10.0, 5.0, -1.0, 10.0]","[0.13, 0.21, 0.24, 0.42]",0.75,8.54,-2.23,+/+,549.08,595.99,621.77,623.4,581.07,608.85,626.0,630.77,607.3,625.87,628.5,618.01,622.99,632.45,620.69,637.69,642.27,621.23,623.15,635.45,619.0,6.31,"[10.0, 5.0, -1.0, 10.0]",10.0,5.0,-1.0,10.0,False,False,False,False,False,True,False,False,595.99,True,True
SWTX,SpringWorks Therapeutics Inc. Common Stock,3473882740.0,8419459,4,False,2025-02-20,Before market open,62.0,True,4.72,"[10.5, 6.0, 1.0, 5.0]","[0.09, 0.19, 0.24, 0.48]",0.85,11.25,-6.53,+/+,55.73,62.0,59.93,62.0,58.84,60.01,58.25,60.2,57.72,56.56,57.72,55.81,54.03,56.14,53.31,54.14,55.89,54.12,53.41,55.04,53.17,4.72,"[10.5, 6.0, 1.0, 5.0]",10.5,6.0,1.0,5.0,False,False,False,False,False,False,False,False,62.0,True,True
SFM,Sprouts Farmers Market Inc. Common Stock,15362824754.0,2128742,5,False,2025-04-30,After market close,165.27,True,5.49,"[15.0, 5.0, -2.0, 3.5]","[0.25, 0.2, 0.215, 0.335]",0.6,-4.08,9.57,+/-,172.3,168.76,171.0,171.62,166.95,165.27,171.66,175.94,165.08,173.93,178.16,171.75,172.71,173.25,169.08,169.45,171.24,168.5,167.69,171.06,165.56,5.49,"[15.0, 5.0, -2.0, 3.5]",15.0,5.0,-2.0,3.5,True,False,True,False,False,False,True,False,165.27,False,False
STAG,Stag Industrial Inc. Common Stock,6611859903.0,2203276,4,False,2025-02-12,After market close,35.18,True,3.32,"[8.5, 5.0, -1.5, 1.5]","[0.26, 0.18, 0.21, 0.35]",0.7,-0.06,3.38,+/-,35.2,34.55,35.04,35.23,34.48,35.18,35.35,35.62,34.8,35.06,35.73,35.05,35.0,35.24,34.81,35.21,35.43,34.88,35.13,35.36,35.06,3.32,"[8.5, 5.0, -1.5, 1.5]",8.5,5.0,-1.5,1.5,True,False,True,False,False,False,True,False,35.18,False,False
SWK,Stanley Black & Decker Inc. Common Stock,11221299728.0,7055536,4,False,2025-02-05,Before market open,83.0,True,5.16,"[5.0, 5.0, -2.0, 10.0]","[0.26, 0.18, 0.22, 0.34]",0.7,-4.22,9.38,+/-,86.66,83.0,85.62,85.66,82.09,86.8,85.91,87.25,85.47,86.46,86.76,84.42,85.76,87.31,84.38,87.29,87.9,84.95,85.3,86.05,84.32,5.16,"[5.0, 5.0, -2.0, 10.0]",5.0,5.0,-2.0,10.0,True,False,True,False,False,False,True,False,83.0,False,False
SBUX,Starbucks Corporation Common Stock,97355388000.0,17241549,4,False,2025-01-28,After market close,102.7,True,4.2,"[5.0, 3.5, -1.5, 7.2]","[0.23, 0.18, 0.21, 0.38]",0.7,2.68,1.52,+/+,100.02,98.94,100.41,100.68,98.59,102.7,108.58,110.08,102.68,109.0,110.34,108.03,107.68,109.36,107.5,108.16,108.44,105.52,110.6,111.07,108.13,4.2,"[5.0, 3.5, -1.5, 7.2]",5.0,3.5,-1.5,7.2,False,False,False,False,False,True,False,False,102.7,True,True
STT,State Street Corporation Common Stock,27377434752.0,2650481,4,False,2025-01-17,Before market open,95.66,True,3.18,"[5.5, 3.0, -0.5, 3.5]","[0.31, 0.2, 0.21, 0.28]",0.55,-4.81,7.99,+/-,100.49,95.66,97.63,98.13,94.49,97.65,99.0,99.84,97.04,97.17,99.04,96.95,97.54,98.58,96.77,99.06,100.0,97.02,100.24,100.29,98.87,3.18,"[5.5, 3.0, -0.5, 3.5]",5.5,3.0,-0.5,3.5,True,False,True,False,False,False,True,False,95.66,False,False
STLD,Steel Dynamics Inc.,20501889009.0,1562938,4,False,2025-01-22,After market close,121.0,True,3.65,"[5.5, 5.0, -2.0, 5.0]","[0.245, 0.18, 0.21, 0.365]",0.6,-2.96,6.61,+/-,124.69,125.36,122.89,125.9,122.59,121.0,122.37,125.07,117.68,122.35,126.7,122.16,122.01,123.0,121.17,127.05,127.26,120.66,129.17,129.42,126.7,3.65,"[5.5, 5.0, -2.0, 5.0]",5.5,5.0,-2.0,5.0,True,False,True,False,False,False,True,False,121.0,False,False
STLA,Stellantis N.V. Common Shares,30158754161.0,19298780,2,False,2025-02-26,Before market open,13.38,True,3.24,"[8.5, 3.5, 0.5, 0.7]","[0.26, 0.2, 0.23, 0.31]",0.75,-4.63,7.87,+/-,14.03,13.38,13.29,13.6,13.18,12.8,12.56,12.83,12.56,12.72,12.96,12.59,12.34,13.14,12.22,11.8,11.99,11.4,12.89,13.0,12.47,3.24,"[8.5, 3.5, 0.5, 0.7]",8.5,3.5,0.5,0.7,True,False,True,False,True,False,True,False,13.38,False,False
STRL,Sterling Infrastructure Inc. Common Stock,5573664237.0,569227,4,False,2025-02-25,After market close,123.07,True,4.57,"[10.0, 5.5, 0.5, 2.5]","[0.26, 0.18, 0.21, 0.35]",0.85,13.27,-8.7,+/+,108.65,108.37,115.94,117.74,105.28,123.07,122.16,126.16,117.75,123.15,130.94,123.01,127.21,127.8,121.5,121.57,130.0,119.84,122.28,126.56,116.64,4.57,"[10.0, 5.5, 0.5, 2.5]",10.0,5.5,0.5,2.5,False,False,False,False,False,False,False,False,123.07,True,True
STNE,StoneCo Ltd. Class A Common Shares,3644094861.0,8063451,4,False,2025-03-18,After market close,10.86,True,9.02,"[10.5, 5.0, -0.5, 15.0]","[0.2, 0.19, 0.205, 0.405]",0.65,6.58,2.44,+/+,10.19,10.17,9.85,10.17,9.79,10.86,11.38,11.7,10.85,11.18,11.3,11.01,11.1,11.3,11.01,11.32,11.4,11.01,11.45,11.74,11.31,9.02,"[10.5, 5.0, -0.5, 15.0]",10.5,5.0,-0.5,15.0,False,False,False,False,False,True,False,False,10.86,True,True
LRN,Stride Inc. Common Stock,6498021673.0,1567268,4,False,2025-01-28,After market close,127.34,True,4.5,"[10.5, 5.0, -0.5, 5.0]","[0.14, 0.19, 0.23, 0.44]",0.66,7.09,-2.59,+/+,118.91,119.5,120.64,121.4,117.79,127.34,127.87,132.88,127.16,134.13,137.25,128.54,134.9,137.54,133.61,137.66,138.43,130.55,136.58,140.41,136.29,4.5,"[10.5, 5.0, -0.5, 5.0]",10.5,5.0,-0.5,5.0,False,False,False,False,False,True,False,False,127.34,True,True
SYK,Stryker Corporation Common Stock,148310540809.0,1359363,4,False,2025-01-28,After market close,395.0,True,3.48,"[5.5, 3.5, -1.0, 5.0]","[0.26, 0.18, 0.23, 0.33]",0.55,-1.23,4.71,+/-,399.9,400.61,395.15,406.19,394.59,395.0,391.07,396.71,386.77,390.43,400.56,389.3,391.29,397.56,390.0,391.14,394.13,387.0,392.39,393.07,388.24,3.48,"[5.5, 3.5, -1.0, 5.0]",5.5,3.5,-1.0,5.0,True,False,True,False,False,False,True,False,395.0,False,False
SMMT,Summit Therapeutics Inc. Common Stock ,20809499190.0,2774092,4,False,2025-02-24,Before market open,22.46,True,6.76,"[15.0, 15.5, 0.0, 5.0]","[0.095, 0.19, 0.2375, 0.4775]",0.8,1.54,5.22,+/+,22.12,22.46,18.84,22.71,18.52,19.2,18.11,19.2,17.7,18.3,19.56,18.27,18.49,19.25,17.96,20.69,20.77,18.5,19.13,21.38,18.84,6.76,"[15.0, 15.5, 0.0, 5.0]",15.0,15.5,0.0,5.0,False,False,False,False,False,False,False,False,22.46,True,True
SUI,Sun Communities Inc. Common Stock,15962866000.0,707189,4,False,2025-02-26,After market close,133.5,True,3.56,"[12.5, 4.0, -2.0, 0.15]","[0.26, 0.18, 0.23, 0.33]",0.6,-1.07,4.63,+/-,134.94,135.0,133.97,135.63,133.68,133.5,133.21,136.19,132.28,136.15,137.36,133.39,136.43,136.57,133.55,132.67,137.77,132.42,133.92,134.31,130.57,3.56,"[12.5, 4.0, -2.0, 0.15]",12.5,4.0,-2.0,0.15,True,False,True,False,False,False,True,False,133.5,False,False
SU,Suncor Energy  Inc. Common Stock,44634174528.0,4159862,4,False,2025-02-05,After market close,38.88,True,3.12,"[10.0, 4.5, 0.5, -2.0]","[0.29, 0.18, 0.19, 0.34]",0.75,1.91,1.21,+/+,38.15,38.07,38.69,38.88,38.01,38.88,38.44,39.53,38.09,38.75,39.14,38.12,39.53,39.66,39.02,40.63,40.74,39.73,39.64,40.68,39.4,3.12,"[10.0, 4.5, 0.5, -2.0]",10.0,4.5,0.5,-2.0,False,False,False,False,False,False,False,True,38.88,True,True
RUN,Sunrun Inc. Common Stock,2504211711.0,37562828,4,False,2025-02-27,After market close,7.91,True,3.93,"[10.0, 10.0, -0.5, 0.1]","[0.21, 0.19, 0.21, 0.39]",0.6,-5.66,9.59,+/-,8.39,8.4,7.91,8.52,7.88,7.91,7.25,7.91,6.99,6.17,7.29,6.0,6.71,7.08,5.93,6.9,7.04,6.37,6.87,7.04,6.44,3.93,"[10.0, 10.0, -0.5, 0.1]",10.0,10.0,-0.5,0.1,True,False,True,False,False,False,True,False,7.91,False,False
SMCI,Super Micro Computer Inc. Common Stock,19893494919.0,51333927,1,False,2025-02-11,After market close,42.3,True,9.57,"[12.5, 15.0, 1.5, 10.0]","[0.14, 0.2, 0.21, 0.45]",0.75,-0.82,10.39,+/-,42.65,40.59,38.61,42.39,38.42,42.3,39.68,43.89,38.86,42.28,43.29,37.5,47.91,48.18,42.85,55.8,56.23,50.99,60.25,66.44,55.61,9.57,"[12.5, 15.0, 1.5, 10.0]",12.5,15.0,1.5,10.0,True,False,True,False,True,False,True,False,42.3,False,False
SG,Sweetgreen Inc. Class A Common Stock,1840544212.0,9015195,4,False,2025-02-26,After market close,22.32,True,2.99,"[10.0, -15.0, -0.5, 10.0]","[0.245, 0.19, 0.215, 0.35]",0.55,-0.4,3.39,+/-,22.41,22.92,23.14,23.67,22.69,22.32,23.15,25.12,21.15,22.76,23.79,22.07,21.64,23.39,21.18,21.47,21.9,20.06,23.01,23.14,21.32,2.99,"[10.0, -15.0, -0.5, 10.0]",10.0,-15.0,-0.5,10.0,True,False,False,False,False,False,True,False,22.32,False,False
SYF,Synchrony Financial Common Stock,22976076795.0,5947586,4,False,2025-01-28,Before market open,66.5,True,2.76,"[8.5, 5.0, -1.5, 0.0]","[0.25, 0.19, 0.21, 0.35]",0.55,-4.81,7.57,+/-,69.86,66.5,66.66,67.89,64.49,66.8,68.77,69.06,66.55,69.47,70.27,68.57,68.98,70.28,68.64,67.54,68.29,65.56,65.92,69.29,65.56,2.76,"[8.5, 5.0, -1.5, 0.0]",8.5,5.0,-1.5,0.0,True,False,True,False,False,False,False,False,66.5,False,False
SNPS,Synopsys Inc. Common Stock,78174364225.0,1099988,4,False,2025-02-26,After market close,481.5,True,2.4,"[5.0, 5.5, 0.5, 0.0]","[0.25, 0.19, 0.215, 0.345]",0.75,5.14,-2.74,+/+,457.95,465.0,470.46,476.71,462.25,481.5,454.71,488.0,454.05,457.28,463.48,448.11,443.26,467.73,442.29,445.47,451.97,429.77,447.96,451.29,433.91,2.4,"[5.0, 5.5, 0.5, 0.0]",5.0,5.5,0.5,0.0,False,False,False,False,False,False,False,False,481.5,True,True
SNV,Synovus Financial Corp. Common Stock,6860292932.0,1335291,4,False,2025-01-15,After market close,54.46,True,1.28,"[5.0, 3.0, -1.5, -1.5]","[0.29, 0.2, 0.2, 0.31]",0.46,1.47,-0.19,+/+,53.67,55.8,55.98,56.61,55.02,54.46,54.23,55.66,53.44,54.61,54.91,53.95,55.35,55.53,54.74,55.13,55.41,54.56,55.17,56.2,54.85,1.28,"[5.0, 3.0, -1.5, -1.5]",5.0,3.0,-1.5,-1.5,False,False,False,False,False,True,False,True,54.46,True,True
SYY,Sysco Corporation Common Stock,34868188414.0,3377684,4,False,2025-01-28,Before market open,73.8,True,0.81,"[2.5, 5.0, -1.0, -2.0]","[0.29, 0.19, 0.18, 0.34]",0.5,-3.98,4.79,+/-,76.86,73.8,72.28,74.55,71.52,72.79,71.92,73.3,71.85,73.34,73.49,71.67,72.92,73.6,72.4,72.31,73.38,71.92,71.4,72.15,70.6,0.81,"[2.5, 5.0, -1.0, -2.0]",2.5,5.0,-1.0,-2.0,True,False,True,False,False,False,False,False,73.8,False,False
TMUS,T-Mobile US Inc. Common Stock,272870168355.0,5373060,4,False,2025-01-29,Before market open,238.0,True,4.8,"[8.5, 3.5, 1.0, 5.5]","[0.215, 0.19, 0.215, 0.38]",0.79,7.62,-2.82,+/+,221.14,238.0,235.15,241.4,233.23,239.21,234.37,240.84,233.97,232.97,235.48,231.0,238.1,238.35,232.6,237.25,240.84,235.39,242.43,242.7,237.64,4.8,"[8.5, 3.5, 1.0, 5.5]",8.5,3.5,1.0,5.5,False,False,False,False,False,False,False,False,238.0,True,True
TROW,T. Rowe Price Group Inc. Common Stock,21390488984.0,2060082,4,False,2025-02-05,Before market open,112.65,True,2.13,"[5.0, 2.5, -0.5, 1.5]","[0.26, 0.18, 0.23, 0.33]",0.6,-2.51,4.64,+/-,115.55,112.65,110.7,112.71,109.72,111.56,111.44,113.49,110.77,110.14,111.81,109.29,109.62,110.82,109.41,109.03,109.89,108.65,106.92,108.41,106.46,2.13,"[5.0, 2.5, -0.5, 1.5]",5.0,2.5,-0.5,1.5,True,False,True,False,False,False,True,False,112.65,False,False
TAL,TAL Education Group American Depositary Shares,6206969480.0,6829690,4,False,2025-01-23,Before market open,10.75,True,5.47,"[10.0, 15.0, -1.0, 2.5]","[0.17, 0.2, 0.23, 0.4]",0.65,17.74,-12.27,+/+,9.13,10.75,11.07,11.09,10.24,11.1,11.69,11.82,11.01,12.03,12.18,11.6,12.95,12.98,11.97,12.4,12.9,12.28,12.55,12.69,12.11,5.47,"[10.0, 15.0, -1.0, 2.5]",10.0,15.0,-1.0,2.5,False,False,False,False,False,True,False,False,10.75,True,True
TRP,TC Energy Corporation Common Stock,50012093510.0,2013472,4,False,2025-02-14,Before market open,46.93,True,4.53,"[8.5, 5.0, -1.0, 5.0]","[0.26, 0.18, 0.23, 0.33]",0.75,-0.99,5.52,+/-,47.4,46.93,45.92,47.17,45.51,46.09,46.38,46.73,45.43,45.9,46.54,45.69,45.54,45.9,45.29,44.99,45.61,44.64,44.31,45.37,44.26,4.53,"[8.5, 5.0, -1.0, 5.0]",8.5,5.0,-1.0,5.0,True,False,True,False,False,False,True,False,46.93,False,False
SNX,TD SYNNEX Corporation Common Stock,10336600316.0,487396,4,False,2025-01-10,Before market open,126.25,True,6.95,"[7.5, 3.0, 2.0, 12.0]","[0.23, 0.185, 0.235, 0.35]",0.85,3.4,3.55,+/+,122.1,126.25,134.01,134.48,122.6,133.0,132.84,134.1,130.25,136.04,136.07,132.46,136.26,138.04,134.47,137.17,137.65,135.2,137.1,138.31,136.53,6.95,"[7.5, 3.0, 2.0, 12.0]",7.5,3.0,2.0,12.0,False,False,False,False,False,False,False,False,126.25,True,True
TEL,TE Connectivity plc Ordinary Shares,47738057663.0,2245196,1,False,2025-01-22,Before market open,151.33,True,4.08,"[5.2, 4.1, 1.5, 5.0]","[0.25, 0.2, 0.225, 0.325]",0.85,2.04,2.04,+/+,148.3,151.33,155.09,156.71,150.0,154.82,156.98,156.98,153.73,154.69,156.81,154.32,150.25,152.43,147.47,148.45,150.73,147.24,147.71,149.54,147.35,4.08,"[5.2, 4.1, 1.5, 5.0]",5.2,4.1,1.5,5.0,False,False,False,False,False,False,False,False,151.33,True,True
TJX,TJX Companies Inc. (The) Common Stock,146887543036.0,4810642,4,False,2025-02-26,Before market open,125.88,True,2.72,"[6.5, 5.0, 0.5, 0.05]","[0.26, 0.18, 0.22, 0.34]",0.76,2.59,0.13,+/+,122.7,125.88,124.89,127.58,123.0,126.0,123.49,126.46,123.15,124.76,124.9,123.35,123.54,125.99,123.06,121.74,123.2,121.24,123.04,123.23,121.2,2.72,"[6.5, 5.0, 0.5, 0.05]",6.5,5.0,0.5,0.05,False,False,False,False,False,False,False,False,125.88,True,True
TKO,TKO Group Holdings Inc. Class A Common Stock,31783716448.0,1295208,4,False,2025-02-26,After market close,153.59,True,3.4,"[10.0, 4.5, -1.0, 0.1]","[0.275, 0.19, 0.235, 0.3]",0.75,-1.56,4.96,+/-,156.02,156.43,159.55,161.26,156.43,153.59,150.23,154.08,145.26,150.64,153.05,147.71,147.79,154.32,147.42,146.7,148.43,142.92,152.3,153.73,147.22,3.4,"[10.0, 4.5, -1.0, 0.1]",10.0,4.5,-1.0,0.1,True,False,True,False,False,False,True,False,153.59,False,False
TPG,TPG Inc. Class A Common Stock,19402270808.0,3531039,4,False,2025-02-11,Before market open,61.7,True,1.88,"[5.0, 5.0, -1.5, 0.07]","[0.26, 0.18, 0.23, 0.33]",0.7,-1.09,2.97,+/-,62.38,61.7,60.79,63.16,59.3,59.96,60.85,61.61,59.42,58.49,61.0,58.23,59.38,59.76,58.47,60.22,60.62,59.52,60.28,60.91,59.19,1.88,"[5.0, 5.0, -1.5, 0.07]",5.0,5.0,-1.5,0.07,True,False,True,False,False,False,True,False,61.7,False,False
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,969780492243.0,22064866,4,False,2025-01-16,Before market open,218.89,True,11.37,"[12.0, 5.0, 1.0, 20.0]","[0.205, 0.2, 0.21, 0.385]",0.8,5.85,5.52,+/+,206.8,218.89,214.79,221.95,213.17,215.17,211.5,215.68,211.06,218.7,220.15,212.05,223.2,225.43,219.31,224.62,224.7,219.41,221.88,226.4,220.96,11.37,"[12.0, 5.0, 1.0, 20.0]",12.0,5.0,1.0,20.0,False,False,False,False,False,False,False,False,218.89,True,True
TTWO,Take-Two Interactive Software Inc. Common Stock,39932153483.0,2080542,4,False,2025-02-06,After market close,198.0,True,5.94,"[15.0, 5.0, -1.0, 5.0]","[0.22, 0.19, 0.21, 0.38]",0.65,7.07,-1.13,+/+,184.92,184.08,183.08,184.53,181.86,198.0,208.77,212.88,195.97,212.51,215.84,206.28,209.94,214.04,208.38,209.18,210.11,206.56,210.09,210.58,207.83,5.94,"[15.0, 5.0, -1.0, 5.0]",15.0,5.0,-1.0,5.0,False,False,False,False,False,True,False,False,198.0,True,True
TLN,Talen Energy Corporation Common Stock,10768524144.0,1397194,3,False,2025-02-27,After market close,193.18,True,-0.25,"[5.5, 5.0, -5.0, -5.0]","[0.25, 0.2, 0.225, 0.3]",0.4,-11.27,11.02,-/-,217.71,223.37,201.82,224.0,200.3,193.18,207.95,209.83,192.0,188.02,213.62,185.75,195.76,202.57,178.91,197.85,201.24,190.13,180.53,193.57,176.9,-0.25,"[5.5, 5.0, -5.0, -5.0]",5.5,5.0,-5.0,-5.0,True,False,True,False,False,False,False,False,193.18,True,False
TPR,Tapestry Inc. Common Stock,17167667551.0,5627323,4,False,2025-02-06,Before market open,87.75,True,5.44,"[8.0, 8.0, 1.0, 5.0]","[0.26, 0.18, 0.22, 0.34]",0.8,19.58,-14.14,+/+,73.38,87.75,82.2,87.87,81.5,83.53,80.38,84.06,78.99,79.05,80.55,78.34,81.36,81.76,78.77,85.13,85.7,81.23,86.64,87.13,85.2,5.44,"[8.0, 8.0, 1.0, 5.0]",8.0,8.0,1.0,5.0,False,False,False,False,False,False,False,False,87.75,True,True
TRGP,Targa Resources Inc. Common Stock,36051905647.0,2520115,5,False,2025-05-01,Before market open,169.0,True,8.67,"[10.5, 5.5, -1.5, 15.0]","[0.245, 0.185, 0.21, 0.36]",0.73,-1.11,9.78,+/-,170.9,169.0,162.34,170.93,160.55,163.86,161.87,166.67,159.63,158.25,159.92,154.74,157.32,158.55,154.45,158.89,160.51,156.88,160.05,163.29,158.25,8.67,"[10.5, 5.5, -1.5, 15.0]",10.5,5.5,-1.5,15.0,True,False,True,False,False,False,True,False,169.0,False,False
TGT,Target Corporation Common Stock,46049668981.0,9670805,4,False,2025-03-04,Before market open,117.5,True,1.91,"[7.0, -7.5, -1.5, 5.0]","[0.23, 0.18, 0.2, 0.39]",0.32,-2.7,4.61,+/-,120.76,117.5,117.14,118.22,112.53,116.37,116.56,116.78,114.1,114.05,115.9,113.26,115.08,115.32,112.1,113.85,115.63,111.84,112.76,115.01,112.21,1.91,"[7.0, -7.5, -1.5, 5.0]",7.0,-7.5,-1.5,5.0,True,False,False,False,False,False,True,False,117.5,False,False
TMHC,Taylor Morrison Home Corporation Common Stock,6099343974.0,905305,4,False,2025-02-12,Before market open,62.07,True,4.64,"[7.5, 2.5, 1.5, 5.0]","[0.315, 0.2, 0.185, 0.3]",0.85,-0.51,5.15,+/-,62.39,62.07,64.45,64.7,61.51,64.58,63.95,65.61,63.89,64.18,66.17,63.66,63.02,63.72,61.86,61.9,62.3,60.82,61.98,62.46,60.81,4.64,"[7.5, 2.5, 1.5, 5.0]",7.5,2.5,1.5,5.0,True,False,True,False,True,False,True,False,62.07,False,False
FTI,TechnipFMC plc Ordinary Share,12891306818.0,3438560,5,False,2025-04-24,Before market open,26.03,True,3.23,"[10.0, 5.0, 1.0, -1.5]","[0.26, 0.18, 0.23, 0.33]",0.7,4.0,-0.77,+/+,25.03,26.03,27.5,27.52,25.7,27.54,28.33,28.38,27.23,28.72,28.87,27.99,28.8,28.99,28.5,28.17,28.4,27.71,29.02,29.28,28.0,3.23,"[10.0, 5.0, 1.0, -1.5]",10.0,5.0,1.0,-1.5,False,False,False,False,False,False,False,True,26.03,True,True
TECK,Teck Resources Ltd Ordinary Shares,18959311000.0,6515144,5,False,2025-04-24,Before market open,35.6,True,5.24,"[12.0, 4.5, -1.5, 5.0]","[0.26, 0.18, 0.23, 0.33]",0.75,2.06,3.18,+/+,34.88,35.6,36.24,36.85,35.56,35.48,35.58,36.19,35.29,35.38,36.19,35.08,35.23,36.11,35.18,33.99,34.13,32.92,34.2,34.9,33.93,5.24,"[12.0, 4.5, -1.5, 5.0]",12.0,4.5,-1.5,5.0,False,False,False,False,False,True,False,False,35.6,True,True
TDOC,Teladoc Health Inc. Common Stock,1289445582.0,4511329,4,False,2025-02-26,After market close,9.9,True,5.99,"[15.0, 5.0, 0.05, 5.0]","[0.215, 0.23, 0.235, 0.32]",0.85,-11.45,17.44,+/-,11.18,11.24,10.99,11.55,10.8,9.9,9.5,10.02,8.82,9.56,9.6,8.97,9.43,9.94,9.35,9.2,9.46,8.81,9.03,9.32,8.81,5.99,"[15.0, 5.0, 0.05, 5.0]",15.0,5.0,0.05,5.0,True,False,True,False,True,False,True,False,9.9,False,False
