symbol,company_name,market_cap,latest_volume,cycle,isPurePrediction,release_date,whenInTheDay,end_price(first_available_sell_point),did_end_price_date_calculation_succeed,prediction [%],factor_price_change_list,weight_distribution_list,confidence,actual_price_change [%],digression [%],signComparison(predict/actual),start_price,n_open_price,n_close_price,n_high_price,n_low_price,n+1_open_price,n+1_close_price,n+1_high_price,n+1_low_price,n+2_close_price,n+2_high_price,n+2_low_price,n+3_close_price,n+3_high_price,n+3_low_price,n+4_close_price,n+4_high_price,n+4_low_price,n+5_close_price,n+5_high_price,n+5_low_price,prediction 0 [%],factor_price_change_list_parsed,prediction_by_factor_1,prediction_by_factor_2,prediction_by_factor_3,prediction_by_factor_4,prediction_by_factor_5,is_false_positive_factor_1,is_false_negative_factor_1,is_false_positive_factor_2,is_false_negative_factor_2,is_false_positive_factor_3,is_false_negative_factor_3,is_false_positive_factor_4,is_false_negative_factor_4,is_false_positive_factor_5,is_false_negative_factor_5,end_price,didWin,didWin_always_buy
TOST,Toast Inc. Class A Common Stock,20458500000.0,6661772,0,False,2025-02-19,After market close,41.0,True,2.6,"[7.0, 1.5, 3.0, 4.5, -2.5]","[0.145, 0.185, 0.32, 0.175, 0.175]",0.5,-2.17,4.77,+/-,41.91,41.59,39.98,41.59,39.82,41.0,40.26,41.14,38.02,37.7,40.16,37.23,37.18,38.37,36.61,36.2,37.81,35.23,37.64,37.94,36.58,2.6,"[7.0, 1.5, 3.0, 4.5, -2.5]",7.0,1.5,3.0,4.5,-2.5,True,False,True,False,True,False,True,False,False,False,41.0,False,False
TOL,Toll Brothers Inc. Common Stock,10030210190.0,1766308,0,False,2025-02-18,After market close,112.19,True,3.08,"[5.0, -3.0, 10.0, 1.0, -1.5]","[0.19, 0.11, 0.271, 0.157, 0.271]",0.65,-9.01,12.09,+/-,123.3,122.02,121.72,123.14,120.26,112.19,114.57,115.69,111.27,114.84,115.19,113.19,111.18,115.33,110.29,110.25,112.26,108.95,114.29,115.39,110.3,3.08,"[5.0, -3.0, 10.0, 1.0, -1.5]",5.0,-3.0,10.0,1.0,-1.5,True,False,False,False,True,False,True,False,False,False,112.19,False,False
BLD,TopBuild Corp. Common Stock,8727066695.0,248066,1,False,2024-11-05,Before market open,361.64,True,2.35,"[4.0, -2.0, 3.0, 1.5, 2.0]","[0.233, 0.081, 0.274, 0.129, 0.283]",0.65,-0.14,2.49,+/-,362.13,361.64,377.71,387.38,361.48,375.33,371.17,380.24,351.71,372.55,379.32,368.46,368.89,373.97,367.1,370.41,376.93,368.57,360.0,369.61,359.31,2.35,"[4.0, -2.0, 3.0, 1.5, 2.0]",4.0,-2.0,3.0,1.5,2.0,True,False,False,False,True,False,True,False,True,False,361.64,False,False
TTC,Toro Company (The) Common Stock,6861630993.0,943690,0,False,2025-03-06,Before market open,76.6,True,1.31,"[3.0, -3.5, 3.0, 3.5, -1.2]","[0.224, 0.086, 0.271, 0.133, 0.286]",0.58,-1.29,2.6,+/-,77.61,76.6,73.81,77.1,71.81,72.97,72.87,73.69,72.27,76.84,77.17,72.74,75.02,76.99,74.52,72.87,75.5,72.69,71.49,73.64,71.38,1.31,"[3.0, -3.5, 3.0, 3.5, -1.2]",3.0,-3.5,3.0,3.5,-1.2,True,False,False,False,True,False,True,False,False,False,76.6,False,False
TD,Toronto Dominion Bank (The) Common Stock,110501314000.0,1601298,1,False,2024-12-05,Before market open,53.95,True,0.44,"[4.5, -1.2, -4.0, 4.5, 2.0]","[0.25, 0.135, 0.345, 0.125, 0.145]",0.55,-3.39,3.83,+/-,55.84,53.95,52.09,54.17,52.05,52.09,51.27,52.19,51.05,51.95,52.6,51.26,52.4,52.66,51.82,52.78,52.97,52.29,52.75,53.18,52.6,0.44,"[4.5, -1.2, -4.0, 4.5, 2.0]",4.5,-1.2,-4.0,4.5,2.0,True,False,False,False,False,False,True,False,True,False,53.95,False,False
TTE,TotalEnergies SE,129066866239.0,2242701,0,False,2025-02-05,Before market open,59.56,True,0.67,"[-2.5, 3.0, 3.0, -3.0, 2.0]","[0.229, 0.086, 0.276, 0.133, 0.276]",0.55,1.98,-1.31,+/+,58.41,59.56,59.52,59.88,59.32,60.48,60.12,60.52,59.77,59.98,60.45,59.83,59.55,59.95,59.16,60.19,60.34,59.76,60.06,60.48,59.56,0.67,"[-2.5, 3.0, 3.0, -3.0, 2.0]",-2.5,3.0,3.0,-3.0,2.0,False,True,False,False,False,False,False,True,False,False,59.56,True,True
TSCO,Tractor Supply Company Common Stock,26534891835.0,6949036,0,False,2025-01-30,Before market open,53.82,True,2.26,"[5.0, 3.2, 4.0, 1.0, -1.5]","[0.252, 0.067, 0.276, 0.114, 0.29]",0.55,-5.46,7.72,+/-,56.93,53.82,54.07,55.21,53.28,54.3,54.14,54.68,53.09,54.36,55.0,53.17,53.82,54.67,53.52,53.39,54.08,53.24,52.85,53.54,52.55,2.26,"[5.0, 3.2, 4.0, 1.0, -1.5]",5.0,3.2,4.0,1.0,-1.5,True,False,True,False,True,False,True,False,False,False,53.82,False,False
TW,Tradeweb Markets Inc. Class A Common Stock,32608087583.0,1260163,1,False,2024-10-30,Before market open,132.08,True,3.66,"[4.5, 2.5, 5.0, 3.0, 1.5]","[0.18, 0.185, 0.34, 0.16, 0.135]",0.35,0.64,3.02,+/+,131.24,132.08,128.58,132.08,127.89,128.13,126.79,128.43,125.87,126.69,127.93,126.06,126.85,127.28,125.97,128.82,129.17,126.79,128.08,132.78,124.96,3.66,"[4.5, 2.5, 5.0, 3.0, 1.5]",4.5,2.5,5.0,3.0,1.5,False,False,False,False,False,False,False,False,False,False,132.08,True,True
TT,Trane Technologies plc,78046526743.0,1677710,0,False,2025-01-30,Before market open,362.01,True,1.14,"[4.5, -2.0, 3.5, -1.5, -1.5]","[0.214, 0.095, 0.281, 0.143, 0.267]",0.65,-0.27,1.41,+/-,363.0,362.01,365.31,368.98,355.97,369.47,361.75,369.98,358.61,359.53,361.4,352.59,354.51,364.67,353.95,356.84,360.12,353.39,356.72,359.42,353.79,1.14,"[4.5, -2.0, 3.5, -1.5, -1.5]",4.5,-2.0,3.5,-1.5,-1.5,True,False,False,False,True,False,False,False,False,False,362.01,False,False
TMDX,TransMedics Group Inc. Common Stock,3097274020.0,748308,0,False,2025-02-27,After market close,73.66,True,-0.27,"[10.0, 3.5, -7.0, 2.0, -3.5]","[0.171, 0.133, 0.257, 0.162, 0.276]",0.45,-0.14,-0.13,-/-,73.76,75.0,72.12,77.18,72.06,73.66,76.32,80.22,73.0,69.33,77.17,68.46,69.11,69.76,63.29,67.44,69.98,66.31,65.29,66.43,62.07,-0.27,"[10.0, 3.5, -7.0, 2.0, -3.5]",10.0,3.5,-7.0,2.0,-3.5,True,False,True,False,False,False,True,False,False,False,73.66,True,False
TRU,TransUnion Common Stock,16015759000.0,2125657,0,False,2025-02-13,Before market open,94.93,True,0.48,"[2.0, -2.0, 2.0, 1.5, -2.0]","[0.214, 0.095, 0.281, 0.143, 0.267]",0.45,1.69,-1.21,+/+,93.36,94.93,100.13,100.45,93.79,100.12,99.62,101.07,98.81,96.96,100.05,96.86,96.25,96.38,94.77,94.35,96.46,94.29,91.58,95.04,91.07,0.48,"[2.0, -2.0, 2.0, 1.5, -2.0]",2.0,-2.0,2.0,1.5,-2.0,False,False,False,True,False,False,False,False,False,True,94.93,True,True
TDG,Transdigm Group Incorporated Common Stock,80435953830.0,227984,0,False,2025-02-04,Before market open,1253.46,True,1.94,"[5.0, 2.0, 5.0, -3.0, -0.8]","[0.21, 0.095, 0.271, 0.143, 0.281]",0.55,-7.34,9.28,+/-,1352.78,1253.46,1307.66,1362.16,1253.46,1313.56,1291.51,1314.31,1276.47,1299.35,1312.99,1265.9,1327.34,1330.78,1308.59,1335.3,1335.8,1312.7,1361.37,1364.7,1323.9,1.94,"[5.0, 2.0, 5.0, -3.0, -0.8]",5.0,2.0,5.0,-3.0,-0.8,True,False,True,False,True,False,False,False,False,False,1253.46,False,False
RIG,Transocean Ltd (Switzerland) Common Stock,2039813212.0,25427748,0,False,2025-02-17,After market close,3.45,True,1.54,"[5.0, -2.0, 2.0, -3.0, 2.0]","[0.21, 0.095, 0.271, 0.143, 0.281]",0.55,-2.27,3.81,+/-,3.53,,,,,3.45,3.55,3.63,3.38,3.44,3.61,3.41,3.56,3.61,3.39,3.36,3.64,3.35,3.33,3.38,3.28,1.54,"[5.0, -2.0, 2.0, -3.0, 2.0]",5.0,-2.0,2.0,-3.0,2.0,True,False,False,False,True,False,False,False,True,False,3.45,False,False
TREX,Trex Company Inc. Common Stock,6212057432.0,990525,1,False,2024-10-28,After market close,70.0,True,3.45,"[5.0, 2.5, 4.0, 2.0, 2.5]","[0.202, 0.173, 0.348, 0.15, 0.128]",0.75,8.83,-5.38,+/+,64.32,64.79,66.51,66.84,64.47,70.0,70.63,71.03,65.57,70.56,71.66,69.63,70.85,71.55,69.93,70.76,72.58,70.74,70.54,72.44,70.4,3.45,"[5.0, 2.5, 4.0, 2.0, 2.5]",5.0,2.5,4.0,2.0,2.5,False,False,False,False,False,False,False,False,False,False,70.0,True,True
TNET,TriNet Group Inc. Common Stock,3791106594.0,393249,0,False,2025-02-13,Before market open,86.67,True,-0.72,"[-5.0, 1.3, 4.0, -3.0, -1.5]","[0.224, 0.086, 0.276, 0.133, 0.281]",0.48,-5.6,4.88,-/-,91.81,86.67,78.22,86.67,78.2,78.23,77.32,78.52,75.53,71.89,75.61,71.02,72.33,72.74,70.54,69.51,71.61,67.94,66.28,69.65,65.89,-0.72,"[-5.0, 1.3, 4.0, -3.0, -1.5]",-5.0,1.3,4.0,-3.0,-1.5,False,False,True,False,True,False,False,False,False,False,86.67,True,False
TRMB,Trimble Inc. Common Stock,15167827652.0,844042,0,False,2025-02-19,Before market open,75.92,True,0.46,"[3.5, 1.5, -2.0, 3.5, -2.0]","[0.202, 0.15, 0.313, 0.15, 0.185]",0.6,1.04,-0.58,+/+,75.14,75.92,75.57,76.88,75.05,76.13,73.21,76.39,72.36,71.47,74.63,71.11,70.93,71.95,69.86,71.36,72.19,70.88,71.39,72.31,71.3,0.46,"[3.5, 1.5, -2.0, 3.5, -2.0]",3.5,1.5,-2.0,3.5,-2.0,False,False,False,False,False,True,False,False,False,True,75.92,True,True
TCOM,Trip.com Group Limited American Depositary Shares,38791215175.0,1436165,0,False,2025-02-24,After market close,58.75,True,1.12,"[4.5, 1.5, 4.0, -4.0, -1.5]","[0.195, 0.105, 0.276, 0.152, 0.271]",0.55,-11.91,13.03,+/-,66.7,67.08,64.35,67.08,64.2,58.75,57.02,58.82,55.33,58.33,60.64,58.08,56.92,57.94,56.54,56.41,57.67,55.42,57.53,59.9,57.52,1.12,"[4.5, 1.5, 4.0, -4.0, -1.5]",4.5,1.5,4.0,-4.0,-1.5,True,False,True,False,True,False,False,False,False,False,58.75,False,False
TFC,Truist Financial Corporation Common Stock,50047146068.0,7394605,0,False,2025-01-17,Before market open,46.49,True,0.81,"[3.0, -1.5, 1.0, 3.0, -1.5]","[0.238, 0.076, 0.271, 0.124, 0.29]",0.55,4.54,-3.73,+/+,44.48,46.49,47.12,47.22,46.03,47.46,47.35,47.99,47.21,46.48,47.21,45.89,46.24,46.7,46.03,46.47,46.66,45.93,47.08,47.09,46.52,0.81,"[3.0, -1.5, 1.0, 3.0, -1.5]",3.0,-1.5,1.0,3.0,-1.5,False,False,False,True,False,False,False,False,False,True,46.49,True,True
DJT,Trump Media & Technology Group Corp. Common Stock,5442216476.0,2894726,1,False,2024-11-05,After market close,44.46,True,0.36,"[-7.0, 3.0, 4.0, 1.0, -1.5]","[0.124, 0.19, 0.224, 0.181, 0.281]",0.45,29.47,-29.11,+/+,34.34,37.52,33.94,40.74,31.45,44.46,35.96,45.77,34.13,27.69,31.96,27.61,31.91,33.03,26.7,33.41,34.4,31.62,30.47,32.0,30.0,0.36,"[-7.0, 3.0, 4.0, 1.0, -1.5]",-7.0,3.0,4.0,1.0,-1.5,False,True,False,False,False,False,False,False,False,True,44.46,True,True
TWLO,Twilio Inc. Class A Common Stock,14603983326.0,2894739,0,False,2025-02-13,After market close,131.86,True,1.91,"[5.0, 3.0, 4.0, 1.0, -2.5]","[0.198, 0.105, 0.279, 0.152, 0.267]",0.65,-8.8,10.71,+/-,144.59,145.28,147.28,147.42,142.49,131.86,125.17,131.95,122.01,125.58,126.84,121.28,121.23,124.42,120.1,118.0,121.76,116.53,114.31,119.15,112.94,1.91,"[5.0, 3.0, 4.0, 1.0, -2.5]",5.0,3.0,4.0,1.0,-2.5,True,False,True,False,True,False,True,False,False,False,131.86,False,False
TYL,Tyler Technologies Inc. Common Stock,22441159736.0,483997,0,False,2025-02-12,After market close,620.92,True,0.27,"[2.5, 1.8, 0.0, 1.0, -3.5]","[0.17, 0.165, 0.325, 0.165, 0.175]",0.18,1.88,-1.61,+/+,609.47,600.0,610.27,614.5,600.0,620.92,646.74,661.31,618.75,641.7,650.98,636.74,639.99,641.67,631.03,644.68,647.11,631.59,630.09,641.77,626.11,0.27,"[2.5, 1.8, 0.0, 1.0, -3.5]",2.5,1.8,0.0,1.0,-3.5,False,False,False,False,False,False,False,False,False,True,620.92,True,True
TSN,Tyson Foods Inc. Common Stock,21592502891.0,1462885,0,False,2025-02-03,Before market open,56.95,True,1.6,"[4.5, -2.0, 1.0, 1.0, 1.0]","[0.238, 0.076, 0.276, 0.124, 0.286]",0.55,1.65,-0.05,+/+,56.03,56.95,57.27,58.13,55.71,57.3,56.54,57.3,55.77,56.62,56.7,56.06,56.95,57.23,56.47,57.47,57.54,56.69,57.24,57.39,56.79,1.6,"[4.5, -2.0, 1.0, 1.0, 1.0]",4.5,-2.0,1.0,1.0,1.0,False,False,False,True,False,False,False,False,False,False,56.95,True,True
USB,U.S. Bancorp Common Stock,63175441847.0,8390352,0,False,2025-01-16,Before market open,47.32,True,0.78,"[3.5, 2.5, 0.0, 1.5, -1.5]","[0.238, 0.076, 0.276, 0.124, 0.286]",0.65,-5.91,6.69,+/-,50.3,47.32,47.46,48.63,46.64,48.2,47.79,48.2,46.85,48.74,48.83,47.76,48.05,48.51,47.37,47.86,48.37,47.58,48.49,48.8,47.6,0.78,"[3.5, 2.5, 0.0, 1.5, -1.5]",3.5,2.5,0.0,1.5,-1.5,True,False,True,False,False,False,True,False,False,False,47.32,False,False
UDR,UDR Inc. Common Stock,13775147734.0,2762863,0,False,2025-02-05,After market close,42.25,True,2.35,"[3.5, -1.5, 3.0, 3.0, 1.5]","[0.238, 0.076, 0.276, 0.124, 0.286]",0.65,2.4,-0.05,+/+,41.26,41.52,41.78,41.93,41.24,42.25,42.54,43.16,42.25,42.45,43.21,42.38,42.37,42.52,41.6,42.3,42.33,41.81,42.1,42.28,41.29,2.35,"[3.5, -1.5, 3.0, 3.0, 1.5]",3.5,-1.5,3.0,3.0,1.5,False,False,False,True,False,False,False,False,False,False,42.25,True,True
USFD,US Foods Holding Corp. Common Stock,15034532822.0,2111376,0,False,2025-02-13,Before market open,69.19,True,2.17,"[3.0, 2.0, 2.0, 1.5, 2.0]","[0.233, 0.081, 0.279, 0.129, 0.279]",0.25,-1.03,3.2,+/-,69.91,69.19,71.11,71.13,65.77,71.02,71.25,71.87,70.4,70.85,71.55,70.26,71.62,72.25,70.52,71.65,73.19,71.26,70.1,71.89,69.98,2.17,"[3.0, 2.0, 2.0, 1.5, 2.0]",3.0,2.0,2.0,1.5,2.0,True,False,True,False,True,False,True,False,True,False,69.19,False,False
UBER,Uber Technologies Inc. Common Stock,163632064395.0,13324224,0,False,2025-02-05,Before market open,66.5,True,0.62,"[4.5, 2.5, -1.5, 2.0, -1.5]","[0.195, 0.105, 0.276, 0.152, 0.271]",0.48,-4.66,5.28,+/-,69.75,66.5,64.48,66.75,63.5,65.67,69.99,70.05,65.54,74.6,76.78,70.13,78.63,78.99,76.8,76.95,79.2,76.6,79.35,80.1,74.15,0.62,"[4.5, 2.5, -1.5, 2.0, -1.5]",4.5,2.5,-1.5,2.0,-1.5,True,False,True,False,False,False,True,False,False,False,66.5,False,False
PATH,UiPath Inc. Class A Common Stock,6551735854.0,11389408,1,False,2024-12-05,After market close,15.27,True,4.33,"[7.0, 3.0, 4.0, 5.0, 3.5]","[0.145, 0.22, 0.335, 0.175, 0.125]",0.7,-0.39,4.72,+/-,15.33,15.55,14.95,15.61,14.84,15.27,14.81,15.34,13.67,15.5,15.93,15.0,14.71,15.87,14.49,14.64,14.86,14.3,14.23,14.48,13.92,4.33,"[7.0, 3.0, 4.0, 5.0, 3.5]",7.0,3.0,4.0,5.0,3.5,True,False,True,False,True,False,True,False,True,False,15.27,False,False
ULTA,Ulta Beauty Inc. Common Stock,17509398543.0,778312,0,False,2025-03-13,After market close,342.2,True,-0.1,"[4.0, -3.5, -1.0, 1.0, -2.0]","[0.226, 0.086, 0.276, 0.133, 0.279]",0.45,3.94,-4.04,-/+,329.23,329.0,314.47,329.54,309.01,342.2,357.48,359.75,330.17,356.99,360.88,345.47,343.83,354.89,343.44,343.72,345.74,338.61,340.89,348.67,340.61,-0.1,"[4.0, -3.5, -1.0, 1.0, -2.0]",4.0,-3.5,-1.0,1.0,-2.0,False,False,False,True,False,True,False,False,False,True,342.2,False,True
UAA,Under Armour Inc. Class A Common Stock,2488876338.0,11886457,0,False,2025-02-06,Before market open,8.46,True,0.26,"[3.0, -3.5, 0.0, 2.0, -1.5]","[0.238, 0.076, 0.271, 0.124, 0.29]",0.45,2.67,-2.41,+/+,8.24,8.46,7.6,8.65,7.56,7.55,7.3,7.6,7.28,7.28,7.48,7.23,7.23,7.23,7.05,7.14,7.19,7.03,7.28,7.33,7.17,0.26,"[3.0, -3.5, 0.0, 2.0, -1.5]",3.0,-3.5,0.0,2.0,-1.5,False,False,False,True,False,False,False,False,False,True,8.46,True,True
UL,Unilever PLC Common Stock,155244865002.0,2337437,0,False,2025-02-13,Before market open,54.87,True,2.73,"[3.5, 2.0, 4.0, 3.0, 1.0]","[0.224, 0.086, 0.271, 0.133, 0.286]",0.75,-6.44,9.17,+/-,58.65,54.87,55.5,55.89,54.67,55.23,54.44,55.32,54.43,54.47,54.51,53.87,55.18,55.23,54.22,55.08,55.12,54.37,55.67,55.76,54.82,2.73,"[3.5, 2.0, 4.0, 3.0, 1.0]",3.5,2.0,4.0,3.0,1.0,True,False,True,False,True,False,True,False,True,False,54.87,False,False
UNP,Union Pacific Corporation Common Stock,128182417369.0,2886387,0,False,2025-01-23,Before market open,245.3,True,1.16,"[3.0, -2.0, 0.0, 2.5, 1.0]","[0.238, 0.076, 0.271, 0.124, 0.29]",0.55,4.6,-3.44,+/+,234.51,245.3,246.69,248.3,240.74,246.13,247.42,249.13,244.37,253.03,255.44,248.63,247.8,254.88,247.45,248.19,251.61,247.7,248.55,250.25,245.72,1.16,"[3.0, -2.0, 0.0, 2.5, 1.0]",3.0,-2.0,0.0,2.5,1.0,False,False,False,True,False,False,False,False,False,False,245.3,True,True
UAL,United Airlines Holdings Inc. Common Stock,22483183239.0,4957333,0,False,2025-01-21,After market close,115.85,True,0.57,"[5.0, 3.5, 0.0, 1.0, -3.5]","[0.205, 0.1, 0.276, 0.148, 0.271]",0.65,7.89,-7.32,+/+,107.38,109.3,110.52,110.8,108.13,115.85,107.97,116.0,107.0,103.0,109.21,102.86,105.0,107.95,102.27,106.74,107.95,102.0,106.34,106.72,104.33,0.57,"[5.0, 3.5, 0.0, 1.0, -3.5]",5.0,3.5,0.0,1.0,-3.5,False,False,False,False,False,False,False,False,False,True,115.85,True,True
UPS,United Parcel Service Inc. Common Stock,82624052724.0,10314605,0,False,2025-01-30,Before market open,115.73,True,-0.65,"[-3.0, 2.5, 3.0, -4.5, -1.5]","[0.224, 0.086, 0.276, 0.133, 0.281]",0.5,-12.25,11.6,-/-,131.89,115.73,113.28,116.32,108.07,113.39,112.62,114.94,111.76,109.72,110.97,107.86,110.19,110.57,108.65,110.32,111.08,109.44,111.87,112.26,110.69,-0.65,"[-3.0, 2.5, 3.0, -4.5, -1.5]",-3.0,2.5,3.0,-4.5,-1.5,False,False,True,False,True,False,False,False,False,False,115.73,True,False
URI,United Rentals Inc. Common Stock,40961091876.0,479945,0,False,2025-01-29,After market close,764.18,True,1.77,"[3.5, 4.5, 3.0, 1.5, -1.5]","[0.21, 0.095, 0.271, 0.143, 0.281]",0.7,-0.12,1.89,+/-,765.13,756.54,756.59,769.03,753.35,764.18,772.24,781.09,745.34,756.26,779.75,747.43,736.46,751.49,734.05,751.7,758.55,742.45,736.43,756.2,731.82,1.77,"[3.5, 4.5, 3.0, 1.5, -1.5]",3.5,4.5,3.0,1.5,-1.5,True,False,True,False,True,False,True,False,False,False,764.18,False,False
X,United States Steel Corporation Common Stock,9844214264.0,4222043,0,False,2025-01-30,After market close,36.1,True,-1.22,"[-3.0, 2.5, -3.0, -3.0, 1.5]","[0.219, 0.09, 0.267, 0.138, 0.286]",0.45,-1.07,-0.15,-/-,36.49,36.83,36.48,36.98,36.2,36.1,36.8,37.64,36.01,36.39,37.44,36.38,37.75,37.77,36.41,37.87,38.1,37.37,39.22,39.63,37.95,-1.22,"[-3.0, 2.5, -3.0, -3.0, 1.5]",-3.0,2.5,-3.0,-3.0,1.5,False,False,True,False,False,False,False,False,True,False,36.1,True,False
UTHR,United Therapeutics Corporation Common Stock,13507786355.0,574881,0,False,2025-02-26,Before market open,343.53,True,2.44,"[6.0, -1.2, 6.0, 1.0, -2.0]","[0.207, 0.1, 0.283, 0.148, 0.262]",0.65,-3.91,6.35,+/-,357.5,343.53,318.89,344.81,307.38,318.8,323.62,326.74,315.07,320.05,324.06,313.66,310.03,320.76,307.92,308.59,315.53,305.33,310.98,312.86,306.49,2.44,"[6.0, -1.2, 6.0, 1.0, -2.0]",6.0,-1.2,6.0,1.0,-2.0,True,False,False,False,True,False,True,False,False,False,343.53,False,False
UNH,UnitedHealth Group Incorporated Common Stock (DE),366506937586.0,9316805,1,False,2024-10-15,Before market open,547.57,True,1.63,"[3.5, 1.5, 2.0, -2.5, 1.5]","[0.24, 0.14, 0.34, 0.13, 0.15]",0.65,-8.82,10.45,+/-,600.52,547.57,551.81,565.11,538.62,552.52,566.73,571.54,550.65,561.47,564.88,554.22,565.02,566.35,558.5,566.86,574.61,564.12,565.27,568.42,560.93,1.63,"[3.5, 1.5, 2.0, -2.5, 1.5]",3.5,1.5,2.0,-2.5,1.5,True,False,True,False,True,False,False,False,True,False,547.57,False,False
U,Unity Software Inc. Common Stock,9061779293.0,5187098,0,False,2025-02-20,Before market open,24.68,True,1.38,"[7.0, -3.5, 4.0, 4.0, -3.0]","[0.12, 0.21, 0.29, 0.18, 0.2]",0.6,14.95,-13.57,+/+,21.47,24.68,28.0,28.01,24.49,29.33,28.34,30.88,27.82,27.28,28.1,26.32,25.65,27.12,24.21,26.51,27.63,25.95,26.17,26.73,25.1,1.38,"[7.0, -3.5, 4.0, 4.0, -3.0]",7.0,-3.5,4.0,4.0,-3.0,False,False,False,True,False,False,False,False,False,True,24.68,True,True
OLED,Universal Display Corporation Common Stock,6006975488.0,499186,0,False,2025-02-20,After market close,149.55,True,0.87,"[3.5, 0.5, 0.0, 3.5, -2.5]","[0.205, 0.15, 0.315, 0.15, 0.18]",0.5,2.31,-1.44,+/+,146.18,146.12,146.9,149.32,145.78,149.55,156.83,158.51,149.3,157.43,160.64,153.85,156.85,159.98,155.79,161.11,163.8,158.3,150.54,160.53,150.43,0.87,"[3.5, 0.5, 0.0, 3.5, -2.5]",3.5,0.5,0.0,3.5,-2.5,False,False,False,False,False,False,False,False,False,True,149.55,True,True
UHS,Universal Health Services Inc. Common Stock,11239491670.0,942596,0,False,2025-02-26,After market close,189.87,True,2.59,"[5.5, 1.5, 5.0, 1.5, -1.5]","[0.233, 0.081, 0.281, 0.129, 0.276]",0.68,0.57,2.02,+/+,188.79,187.32,179.91,187.9,178.76,189.87,185.85,195.01,184.23,175.05,175.11,165.8,175.8,177.69,174.58,173.3,177.01,171.49,177.72,178.44,172.14,2.59,"[5.5, 1.5, 5.0, 1.5, -1.5]",5.5,1.5,5.0,1.5,-1.5,False,False,False,False,False,False,False,False,False,True,189.87,True,True
UNM,Unum Group Common Stock,14007868197.0,1191129,0,False,2025-02-04,After market close,73.77,True,1.86,"[4.0, 1.0, 2.0, -3.0, 2.0]","[0.252, 0.067, 0.276, 0.114, 0.29]",0.65,-2.72,4.58,+/-,75.83,75.5,75.55,76.79,75.4,73.77,77.31,78.26,73.63,76.26,79.01,74.91,76.54,77.64,76.5,76.14,77.12,75.88,74.76,76.31,74.75,1.86,"[4.0, 1.0, 2.0, -3.0, 2.0]",4.0,1.0,2.0,-3.0,2.0,True,False,True,False,True,False,False,False,True,False,73.77,False,False
UPST,Upstart Holdings Inc. Common stock,4609643893.0,5404543,0,False,2025-02-11,After market close,83.44,True,0.99,"[6.0, 3.5, 5.0, -4.0, -4.0]","[0.157, 0.148, 0.257, 0.171, 0.267]",0.65,17.62,-16.63,+/+,70.94,69.5,67.34,70.5,66.76,83.44,88.77,90.44,80.0,84.16,96.43,83.59,82.42,86.1,80.02,86.89,89.64,83.05,83.11,88.69,81.82,0.99,"[6.0, 3.5, 5.0, -4.0, -4.0]",6.0,3.5,5.0,-4.0,-4.0,False,False,False,False,False,False,False,True,False,True,83.44,True,True
UEC,Uranium Energy Corp. Common Stock,2259415595.0,7276791,2,False,2024-12-04,,8.57,True,4.78,"[15.0, 2.5, 5.0, 1.0, 4.0]","[0.125, 0.245, 0.31, 0.18, 0.14]",0.65,4.64,0.14,+/+,8.19,8.26,8.19,8.49,8.03,8.11,8.57,8.73,8.1,8.53,8.93,8.44,8.01,8.53,7.92,8.11,8.21,7.8,8.46,8.48,8.15,4.78,"[15.0, 2.5, 5.0, 1.0, 4.0]",15.0,2.5,5.0,1.0,4.0,False,False,False,False,False,False,False,False,False,False,8.11,True,True
URBN,Urban Outfitters Inc. Common Stock,4935114208.0,1505179,0,False,2025-02-26,After market close,55.75,True,1.42,"[3.0, 4.0, 4.0, -2.0, -1.5]","[0.224, 0.086, 0.274, 0.133, 0.283]",0.15,5.93,-4.51,+/+,52.63,53.17,52.92,54.25,52.64,55.75,57.25,58.63,55.0,58.19,58.9,56.29,58.86,61.16,58.0,56.77,58.06,55.25,57.34,57.4,55.11,1.42,"[3.0, 4.0, 4.0, -2.0, -1.5]",3.0,4.0,4.0,-2.0,-1.5,False,False,False,False,False,False,False,True,False,True,55.75,True,True
VFC,V.F. Corporation Common Stock,4628131588.0,9195565,0,False,2025-01-29,Before market open,27.61,True,-1.09,"[5.0, 2.0, -5.0, -4.5, -1.5]","[0.224, 0.086, 0.271, 0.133, 0.286]",0.68,4.32,-5.41,-/+,26.46,27.61,25.44,28.88,24.89,25.94,26.8,26.8,25.55,25.85,26.66,25.84,24.5,25.31,24.33,25.04,25.07,24.07,24.75,25.06,24.6,-1.09,"[5.0, 2.0, -5.0, -4.5, -1.5]",5.0,2.0,-5.0,-4.5,-1.5,False,False,False,False,False,True,False,True,False,True,27.61,False,True
VALE,VALE S.A.  American Depositary Shares Each Representing one common share,39443515992.0,18480335,0,False,2025-02-19,,9.77,True,2.19,"[3.5, 5.0, 4.0, -1.0, -2.0]","[0.252, 0.125, 0.3, 0.125, 0.198]",0.55,3.47,-1.28,+/+,9.44,9.37,9.37,9.41,9.27,9.61,9.77,9.89,9.61,9.73,9.84,9.69,9.59,9.84,9.58,9.52,9.58,9.5,9.39,9.59,9.38,2.19,"[3.5, 5.0, 4.0, -1.0, -2.0]",3.5,5.0,4.0,-1.0,-2.0,False,False,False,False,False,False,False,True,False,True,9.61,True,True
